Date,Headline,Source,Market_Index,Index_Change_Percent,Trading_Volume,Sentiment,Impact_Level,Related_Company,News_Url,Impact_Level_Numeric,Sentiment_Numeric,Sector_Aerospace & Defense,Sector_Agriculture,Sector_Automotive,Sector_Construction,Sector_Consumer Goods,Sector_Energy,Sector_Finance,Sector_Healthcare,Sector_Industrials,Sector_Materials,Sector_Media & Entertainment,Sector_Pharmaceuticals,Sector_Real Estate,Sector_Retail,Sector_Technology,Sector_Telecommunications,Sector_Transportation,Sector_Utilities,Market_Event_Bond Market Fluctuation,Market_Event_Central Bank Meeting,Market_Event_Commodity Price Shock,Market_Event_Consumer Confidence Report,Market_Event_Corporate Earnings Report,Market_Event_Cryptocurrency Regulation,Market_Event_Currency Devaluation,Market_Event_Economic Data Release,Market_Event_Geopolitical Event,Market_Event_Government Policy Announcement,Market_Event_IPO Launch,Market_Event_Inflation Data Release,Market_Event_Interest Rate Change,Market_Event_Major Merger/Acquisition,Market_Event_Market Rally,Market_Event_Regulatory Changes,Market_Event_Stock Market Crash,Market_Event_Supply Chain Disruption,Market_Event_Trade Tariffs Announcement,Market_Event_Unemployment Rate Announcement
2025-06-23,New IPO for a popular software firm is oversubscribed,Yahoo Finance,S&P/TSX Composite,-1.51,4.25,Neutral,Medium,Reliance Industries,https://www.investopedia.com/articles/government-policy-announcement,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-07-29,Market braces for a major policy announcement from the EU,Business Standard,Hang Seng,1.27,407.75,Neutral,Low,JP Morgan Chase,https://www.theeconomist.com/finance-and-economics/trade-tariffs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-05-15,Central bank maintains status quo on interest rates,Investopedia,TSX,4.47,366.92,Negative,Medium,Microsoft,https://www.bloomberg.com/middle-east/news/bond-market-fluctuation,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-06-23,Government spending bill is expected to stimulate the economy,Seeking Alpha,DAX,2.33,249.28,Positive,Low,Goldman Sachs,https://www.moneycontrol.com/us-markets/nasdaq-composite,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-04-13,Media and Entertainment companies report a surge in streaming revenue,Forbes,KOSPI,-4.03,252.5,Positive,Low,JP Morgan Chase,https://www.ft.com/content/consumer-confidence-report,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,Pharmaceutical company's drug approval drives stock upward,Reuters,Russell 2000,0.02,425.98,Neutral,Medium,Reliance Industries,https://www.reuters.com/business/retail-sector-earnings,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,UK's FTSE 100 sees a boost from favorable trade data,Barron's,CAC 40,-0.34,172.63,Positive,Low,ExxonMobil,https://timesofindia.indiatimes.com/business/agriculture-sector,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-28,Central bank maintains status quo on interest rates,Financial Times,Shanghai Composite,-1.8,233.81,Neutral,Medium,Reliance Industries,https://www.bloomberg.com/canada/tsunami-warnings,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-07-12,Geopolitical ceasefire prompts a broad market recovery,Economic Times,BSE Sensex,3.65,394.62,Negative,Low,Goldman Sachs,https://www.theeconomist.com/world/government-policy-announcement,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-03,Supply chain issues impact manufacturing sector earnings,Barron's,NSE Nifty,3.97,276.7,Neutral,High,Tata Motors,https://www.cnbc.com/2025/11/major-merger-deal-approved,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-19,Manufacturing PMI data signals economic expansion,Forbes,Russell 2000,4.04,444.41,Neutral,Low,Boeing,https://www.reuters.com/markets/indices/nikkei-225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30,Consumer Discretionary stocks outperform as spending increases,Business Standard,S&P/TSX Composite,-3.02,455.37,Negative,Low,Goldman Sachs,https://www.bloomberg.com/australia/asx-200-performance,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-06-10,Central Bank's dovish tone hints at future rate cuts,Wall Street Journal,Dow Jones,-2.69,490.52,Positive,Low,Boeing,https://www.ft.com/content/tech-sector-innovation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,Dow Jones plunges as market fears recession,Financial Times,Nikkei 225,1.13,188.44,Negative,Low,Boeing,https://www.wsj.com/europe/dax-performance,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-08,Bond yields tumble as investors seek safe havens,Yahoo Finance,Euro Stoxx 50,3.95,199.68,Negative,Medium,Samsung Electronics,https://www.ft.com/content/media-entertainment-merger,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-04-26,Automotive industry faces headwinds from rising material costs,The Motley Fool,KOSPI,-4.23,159.77,Neutral,Low,Microsoft,https://www.business-standard.com/international-business/trade-policy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-07,Healthcare stocks gain on robust demand and strong outlook,Financial Times,CAC 40,4.7,489.3,Negative,Low,ExxonMobil,https://www.wsj.com/china/market-regulation,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-05,Major oil spill sends energy stocks plummeting,Business Standard,CAC 40,4.97,246.45,Positive,Medium,Tesla,https://www.business-standard.com/economy/inflation-data,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-07-29,Healthcare stocks gain on robust demand and strong outlook,MarketWatch,Euro Stoxx 50,-1.18,197.98,Negative,Low,Boeing,https://www.wsj.com/china/market-regulation,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-02-22,Major oil spill sends energy stocks plummeting,Economic Times,Hang Seng,0.23,118.44,Neutral,Low,Reliance Industries,https://www.marketwatch.com/story/consumer-goods-report,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-17,Gold prices surge as investors flee riskier assets,Forbes,IBOVESPA,4.4,330.66,Neutral,Medium,Microsoft,https://www.business-standard.com/economy/trade-disputes-impact,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-08,"Global trade talks collapse, causing market turmoil",Times of India,Nasdaq Composite,-4.61,71.03,Negative,Medium,Tata Motors,Missing News URL,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,New IPO for a popular software firm is oversubscribed,Mint,BSE Sensex,-2.37,112.34,Positive,Low,Goldman Sachs,https://www.reuters.com/markets/stocks/tech-rally,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-03-27,Consumer Discretionary stocks outperform as spending increases,Bloomberg,S&P 500,-0.53,63.79,Negative,High,ExxonMobil,https://www.cnbc.com/2025/09/automotive-industry-trends,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-21,Federal Reserve Chairman's speech causes market volatility,The Hindu Business Line,IBOVESPA,-4.05,204.4,Neutral,Low,Apple Inc.,https://www.investopedia.com/articles/supply-chain-disruption,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-07-09,Record-high inflation data rattles investors,Forbes,Nasdaq Composite,4.79,232.86,Negative,Low,Boeing,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,Automotive industry faces headwinds from rising material costs,Seeking Alpha,FTSE 100,3.62,72.1,Neutral,Medium,Tata Motors,https://www.ft.com/content/tech-sector-innovation,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,Supply chain issues impact manufacturing sector earnings,Bloomberg,BSE Sensex,0.8,103.06,Negative,Low,Tata Motors,https://www.investopedia.com/articles/supply-chain-disruption,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-22,Nikkei 225 index benefits from a weaker yen,Times of India,NSE Nifty,-1.55,241.62,Neutral,Low,Tata Motors,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-08,Massive stock buyback program announced by a consumer goods company,The Hindu Business Line,Nikkei 225,-1.43,146.7,Positive,Low,Boeing,https://www.theeconomist.com/finance-and-economics/trade-tariffs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-22,Federal Reserve Chairman's speech causes market volatility,Bloomberg,Euro Stoxx 50,-0.33,73.57,Negative,Low,Tesla,https://www.business-standard.com/economy/economic-stimulus,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30,Supply chain issues impact manufacturing sector earnings,Bloomberg,Hang Seng,4.9,466.97,Negative,Medium,Microsoft,https://www.forbes.com/crypto/cryptocurrency-regulation,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-02-06,Consumer confidence index reaches a decade high,Reuters,NSE Nifty,3.18,210.88,Neutral,High,Apple Inc.,https://www.ft.com/content/currency-devaluation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-06-02,Crude oil prices drop to a multi-year low,Wall Street Journal,Russell 2000,-4.52,369.85,Neutral,Low,Boeing,https://www.investopedia.com/articles/government-policy-announcement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-04,Mining company stock surges on commodity price boom,Barron's,DAX,-4.68,163.48,Neutral,Medium,Tesla,https://www.bloomberg.com/asia/telecommunications-news,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-05-27,Massive stock buyback program announced by a consumer goods company,CNBC,ASX 200,2.75,189.36,Positive,Medium,Reliance Industries,https://www.cnbc.com/2025/12/healthcare-sector-outlook,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-19,Federal Reserve Chairman's speech causes market volatility,Wall Street Journal,Russell 2000,1.29,8.14,Neutral,High,Samsung Electronics,https://www.marketwatch.com/story/commodities-price-shock,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,Market sentiment turns positive on vaccine trial results,Yahoo Finance,Hang Seng,4.45,127.08,Neutral,High,Goldman Sachs,https://www.marketwatch.com/story/commodities-price-shock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-05-30,Banking stocks dip after a major scandal is revealed,Yahoo Finance,Dow Jones,-2.44,25.73,Neutral,High,Apple Inc.,https://www.marketwatch.com/story/consumer-goods-report,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-23,Media and Entertainment companies report a surge in streaming revenue,Bloomberg,ASX 200,-0.84,111.02,Positive,Low,Apple Inc.,https://economictimes.indiatimes.com/news/economy/unemployment-rate,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-13,Merger talks between two banks fall through,Times of India,TSX,-3.94,106.24,Neutral,Medium,ExxonMobil,https://www.wsj.com/japan/economic-data-release,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-05-16,New housing data release shows a slowdown in market activity,The Motley Fool,CAC 40,-1.76,91.36,Neutral,High,Microsoft,https://www.reuters.com/business/retail-sector-earnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-03-14,Utilities sector remains stable during market fluctuations,Times of India,ASX 200,2.51,45.19,Neutral,High,ExxonMobil,https://www.wsj.com/europe/dax-performance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-06,Retail sales report surpasses all forecasts,MarketWatch,S&P/TSX Composite,1.05,155.94,Positive,Medium,Tesla,https://timesofindia.indiatimes.com/business/agriculture-sector,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,Nikkei 225 index benefits from a weaker yen,The Economist,NSE Nifty,-0.19,249.35,Neutral,Medium,Boeing,https://www.forbes.com/finance/geopolitical-event-impact,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,Massive stock buyback program announced by a consumer goods company,The Hindu Business Line,Dow Jones,1.63,224.13,Neutral,High,ExxonMobil,https://www.cnbc.com/2025/09/automotive-industry-trends,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-09,China's Shanghai Composite falls after new trade restrictions,Reuters,IBOVESPA,1.62,389.81,Positive,Medium,Reliance Industries,https://www.moneycontrol.com/us-markets/dow-jones-industrial,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-03-22,Utilities sector remains stable during market fluctuations,Mint,S&P/TSX Composite,1.78,436.36,Neutral,Medium,Boeing,Missing News URL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-07-10,Consumer Discretionary stocks outperform as spending increases,Economic Times,Shanghai Composite,2.83,178.11,Positive,Low,Tata Motors,https://www.reuters.com/markets/indices/ftse-100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-05-09,Retail sales report surpasses all forecasts,Times of India,KOSPI,-3.27,118.23,Negative,Low,Apple Inc.,https://www.ft.com/content/currency-devaluation,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-19,Gold prices surge as investors flee riskier assets,Times of India,IBOVESPA,-1.79,29.42,Positive,Medium,Apple Inc.,https://www.reuters.com/markets/indices/ftse-100,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-15,Massive stock buyback program announced by a consumer goods company,Business Standard,S&P/TSX Composite,-2.98,199.61,Positive,Low,Apple Inc.,https://www.ft.com/content/consumer-confidence-report,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-08,UK's FTSE 100 sees a boost from favorable trade data,Financial Times,S&P/TSX Composite,4.44,448.75,Positive,Medium,Goldman Sachs,https://www.forbes.com/finance/geopolitical-event-impact,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,"Global trade talks collapse, causing market turmoil",MarketWatch,Russell 2000,3.39,178.29,Negative,High,ExxonMobil,https://economictimes.indiatimes.com/news/economy/unemployment-rate,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,Consumer confidence index reaches a decade high,Times of India,Euro Stoxx 50,-4.67,59.35,Negative,Medium,Apple Inc.,https://www.reuters.com/markets/indices/nikkei-225,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-09,Geopolitical ceasefire prompts a broad market recovery,Business Standard,FTSE 100,4.68,228.75,Positive,High,Microsoft,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-12,New IPO for a popular software firm is oversubscribed,Wall Street Journal,S&P/TSX Composite,3.95,119.46,Positive,High,Goldman Sachs,Missing News URL,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-05-27,Healthcare stocks gain on robust demand and strong outlook,Business Standard,Nasdaq Composite,2.22,152.35,Positive,Medium,Tata Motors,https://www.wsj.com/china/market-regulation,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27,Geopolitical ceasefire prompts a broad market recovery,Times of India,ASX 200,-2.77,54.77,Negative,Medium,ExxonMobil,https://economictimes.indiatimes.com/news/economy/unemployment-rate,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Times of India,Nikkei 225,3.37,296.22,Negative,High,Goldman Sachs,https://www.bloomberg.com/canada/tsunami-warnings,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,UK's FTSE 100 sees a boost from favorable trade data,CNBC,Shanghai Composite,-3.69,4.06,Neutral,Low,Microsoft,Missing News URL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-02-21,Consumer confidence index reaches a decade high,Economic Times,Euro Stoxx 50,-2.6,329.13,Neutral,Medium,Microsoft,https://www.cnbc.com/2025/11/major-merger-deal-approved,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-28,Retail sales report surpasses all forecasts,Investopedia,S&P 500,3.66,140.88,Negative,Medium,Microsoft,https://www.cnbc.com/2025/10/real-estate-market-analysis,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-22,Banking stocks dip after a major scandal is revealed,The Economist,Hang Seng,-1.51,220.82,Neutral,Low,Goldman Sachs,https://www.investopedia.com/articles/supply-chain-disruption,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-03-27,Utilities sector remains stable during market fluctuations,Reuters,KOSPI,-2.6,472.86,Positive,Medium,Reliance Industries,Missing News URL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-11,Geopolitical ceasefire prompts a broad market recovery,Investopedia,CAC 40,1.88,306.66,Neutral,High,Microsoft,https://timesofindia.indiatimes.com/business/corporate-governance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,Geopolitical ceasefire prompts a broad market recovery,The Economist,ASX 200,-2.47,377.79,Negative,High,Goldman Sachs,https://www.reuters.com/business/energy/oil-market-update,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-08-01,UK's FTSE 100 sees a boost from favorable trade data,Bloomberg,S&P 500,-4.97,136.67,Positive,Low,JP Morgan Chase,Missing News URL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-07-01,Merger talks between two banks fall through,MarketWatch,KOSPI,2.98,270.13,Negative,High,Tesla,https://www.business-standard.com/international-business/trade-policy,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-09,Healthcare stocks gain on robust demand and strong outlook,Forbes,KOSPI,-0.65,213.39,Neutral,Medium,Microsoft,https://www.wsj.com/japan/economic-data-release,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-19,Semiconductor shortages weigh heavily on tech sector profits,The Hindu Business Line,IBOVESPA,1.3,151.64,Positive,High,Samsung Electronics,https://www.moneycontrol.com/us-markets/dow-jones-industrial,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-11,Real Estate sector shows signs of overheating as interest rates fall,MarketWatch,TSX,1.78,191.66,Positive,Medium,Samsung Electronics,https://www.moneycontrol.com/us-markets/sp-500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,Unexpected rise in unemployment fuels market pessimism,Mint,Russell 2000,-2.1,190.72,Neutral,Medium,Tata Motors,https://www.marketwatch.com/story/consumer-goods-report,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-11,Market sentiment turns positive on vaccine trial results,MarketWatch,TSX,3.67,423.34,Neutral,Low,Goldman Sachs,https://www.business-standard.com/international-business/trade-policy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-06-19,Automotive industry faces headwinds from rising material costs,Bloomberg,IBOVESPA,2.87,171.81,Negative,Low,Tesla,https://www.business-standard.com/economy/inflation-data,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-08-01,New housing data release shows a slowdown in market activity,The Economist,NSE Nifty,-3.48,453.72,Positive,Low,Tesla,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,Pharmaceutical company's drug approval drives stock upward,CNBC,Shanghai Composite,-1.23,37.5,Neutral,Medium,Microsoft,Missing News URL,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-12,E-commerce earnings report beats all analyst expectations,Barron's,KOSPI,-3.37,431.95,Neutral,Low,Tata Motors,https://www.forbes.com/crypto/cryptocurrency-regulation,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23,Consumer confidence index reaches a decade high,Bloomberg,S&P/TSX Composite,-4.42,419.11,Positive,High,Samsung Electronics,https://www.investopedia.com/articles/supply-chain-disruption,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-05-04,"Global trade talks collapse, causing market turmoil",Times of India,BSE Sensex,3.37,454.36,Positive,Medium,Microsoft,https://www.ft.com/content/consumer-confidence-report,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
